,text_id,token,ageism,aporophobia,body_shame,capacitism,lgbtphobia,political,racism,religious_intolerance,misogyny,xenophobia,other,not_hate
13,802,▁É,-0.08067463,-0.0804284,-0.068873316,-0.020808246,-0.013549476,0.10619497,-0.08023506,0.020476237,0.11619272,-0.007938029,-0.66774493,-0.0027636513
14,802,▁UM,0.016555032,0.051730577,-0.0442399,-0.065976776,-0.15197349,0.05101185,0.064402,0.0422774,-0.23513953,0.020759214,0.20568709,0.21256675
15,802,▁,0.020785458,0.028386898,0.013032056,0.005892433,-0.004496255,-0.015640676,0.06328413,0.03731353,-0.055336237,0.040903926,-0.08892551,0.16106781
16,802,LIXO,-0.43804377,-0.43932876,-0.4032088,-0.3825673,-0.2072731,-0.009677224,-0.42937213,-0.22472781,-0.2513952,-0.26664904,-1.6582029,0.5282108
17,802,",",-0.06564093,-0.1655699,-0.16429824,-0.13028233,-0.09294352,-0.08170668,-0.03721278,-0.07744129,-0.18477102,-0.0658727,-0.41828984,0.24543843
18,802,▁EU,0.070983306,0.09009729,0.03638439,0.03434966,-0.09882403,-0.025196757,0.078904025,0.049196042,-0.15087183,0.05245418,0.28066206,0.20986035
19,802,▁F,0.0076411758,0.053030785,-0.21572556,0.06814797,0.07859655,0.10766754,0.17791389,0.19619487,-0.33140054,0.14810547,-1.0474902,0.80533564
20,802,AÇO,0.05555298,0.09187526,-0.07045258,0.01658677,-0.009171108,-0.026270783,0.16775635,0.12857023,-0.2589111,0.13792406,-0.2478011,0.51750493
21,802,▁MINHA,0.115759864,0.1619981,0.014153801,0.08162288,0.021304093,-0.001265738,0.24025357,0.15079486,-0.2911283,0.13069846,0.14981763,0.4444511
22,802,▁PARTE,0.036133803,0.030871168,-0.23931421,-0.03395789,0.026022669,0.022807699,0.14714195,0.16131786,0.09583841,0.15961346,-0.77845865,0.8161757
23,802,",",-0.031528696,-0.106902845,-0.08287208,-0.048186105,0.057872407,-0.09750175,0.0048845485,-0.02566314,-0.036920637,-0.023633882,-0.063924834,0.0031520613
24,802,▁PRO,-0.093538135,-0.01764084,-0.08422614,-0.06052211,-0.14932284,0.031430412,-0.09043216,-0.03798321,-0.1447973,-0.019695297,-0.06842777,0.025186807
25,802,IBO,0.071806155,0.09248011,-0.018368278,0.056662723,-0.020538744,-0.0003843354,0.19653776,0.13009863,-0.28503472,0.1643056,-0.08255916,0.41276705
26,802,▁MEUS,-0.0900016,-0.0769978,-0.13399476,-0.049426295,0.05816522,0.02750713,-0.1763694,-0.016629513,0.24968082,0.041589085,-0.44675684,-0.046013124
27,802,▁,0.010147246,0.0048205545,0.008877111,0.0031440482,-0.005027791,-0.019987086,0.02111502,-0.008355176,-0.09615948,-0.023685103,0.19386926,0.011035799
28,802,NETO,0.21336833,0.2696272,0.2353085,0.078841455,0.049343426,-0.030150969,0.16406731,0.11674972,0.09660541,0.1774969,0.9468956,-0.033549458
29,802,S,0.06798081,0.07765272,-0.051041856,-0.018599715,-0.057123028,-0.045517743,0.11087306,0.056256212,-0.06897637,0.12827513,0.07865431,0.3547079
30,802,▁DE,-0.050645508,-0.040837564,-0.11716883,-0.038812306,-0.040830363,0.08831674,-0.04422704,0.028156217,-0.05081182,0.021483582,-0.318281,0.07798415
31,802,▁VER,0.11158102,0.13052145,0.0077985674,0.06754018,0.0727576,0.06909378,0.12466892,0.17752469,0.11011581,0.19182883,-0.116475955,0.13358653
32,802,EM,-0.063779816,-0.019396905,-0.1000617,-0.1331312,-0.060506716,0.11497063,-0.094666734,0.033522934,0.06557024,0.09810391,-0.5973755,0.10666557
33,802,▁YOUTUBER,-0.10477138,-0.06494369,-0.24973917,-0.12998384,0.055921238,0.087726675,-0.062268183,0.10039068,0.01887209,0.120875016,-1.205979,0.37303025
34,802,S,-0.014488796,-0.01574592,-0.067729935,-0.0153157385,-0.060784634,0.05228839,0.04102248,0.042399485,-0.06292549,0.02966097,-0.27227062,0.14302334
35,802,▁#,-0.020445306,-0.033144765,-0.022046238,-0.02341959,-0.043491952,0.010631591,-0.029068531,-0.011841601,0.0276622,-0.018308995,-0.06971432,-0.021263694
36,802,J,0.030626997,0.024540514,0.04092837,0.025748428,-0.009002715,-0.006377425,0.02162935,0.009350652,-0.0061574206,-0.0029629334,0.14565308,-0.025009258
37,802,oaquin,0.1588547,0.12259076,0.22959232,0.08091742,0.01909435,-0.17986724,0.08445501,-0.06348713,0.18822448,0.038170673,1.1596637,-0.25956213
38,802,Responde,0.05694195,0.026957946,0.06651228,0.029575508,-0.025901861,0.030292105,0.08720827,0.028285934,0.17471561,0.05027663,0.25869387,-0.13392559
39,345,▁Essa,1.0733595,0.81840247,0.23582633,1.110812,0.8765048,3.01711,-0.070093304,0.60345703,1.2409968,0.65262157,0.17851162,-2.89582
40,345,▁geração,0.97414505,0.6911893,0.3458618,0.67944795,0.49341586,1.8759902,0.2841998,0.42881367,0.86781013,0.6915784,0.47781625,-1.4062223
41,345,▁atual,0.20108168,0.2462233,-0.19794835,0.02863779,-0.20204167,0.6685324,0.36953393,0.24554113,-0.8761997,0.17458773,-1.1184748,0.9766947
42,345,▁de,0.39146984,-0.48845825,-0.68620324,-0.11492985,-0.27942774,-0.87724483,0.036990244,-0.12478181,0.03977219,0.05009456,-1.1421189,1.1744022
43,345,▁jovens,0.8878623,0.16490027,0.10168445,0.18869054,0.33931592,0.78486216,0.15604019,0.21362734,0.5613072,0.24149701,0.012132794,-0.9549178
44,345,▁tem,-0.06542724,0.10433093,0.06641955,0.13573332,0.07145304,0.5492392,0.2335316,0.13816543,-0.13171315,0.015499015,-0.23539305,-0.18445826
45,345,▁mais,-0.08986943,-0.12477459,-0.3067343,-0.13012192,-0.16847987,-0.2566499,0.07733203,-0.0017283475,-0.1652441,0.04991465,-0.88957614,0.94116366
46,345,▁é,-0.20765796,-0.08313758,-0.14311412,-0.1600039,-0.05660282,0.07051783,-0.05213797,-0.00048406562,-0.09496318,-0.064421624,-0.3268147,0.21434715
47,345,▁que,-0.02262535,-0.13438702,-0.052978717,-0.062024146,-0.084973074,-0.41579545,-0.075551614,-0.107760474,0.038326334,-0.030235352,-0.28043687,0.18327036
48,345,▁se,-0.30273676,-0.11126816,-0.10620634,-0.19361728,-0.20381033,-0.41165882,-0.09359599,-0.18524791,-0.3143131,-0.07157884,0.4705559,0.4249612
49,345,▁foder,0.13209955,0.20833474,0.17410569,0.17113684,0.16777514,0.51491827,-0.10323736,0.065178305,0.06358524,0.022257589,0.77500623,-0.7341882
50,345,▁e,0.009353466,0.015390227,-0.07144138,-0.02691976,-0.05850607,-0.025704378,-0.034809228,0.00036326237,-0.07520371,0.021831822,-0.05627057,0.12934262
51,345,▁acabou,0.55823857,0.66097814,0.041303232,0.45226836,0.34789714,3.0499854,0.4840234,0.90636396,-0.33175647,0.6443703,-1.9919915,-1.3347766
52,345,▁Mete,0.67081606,0.76114035,0.1600427,0.25868636,-0.3473214,1.5947084,0.12395136,0.35076803,-0.3239728,0.72367334,0.83824223,-0.7471545
53,345,▁um,-0.20125708,-0.31492,-0.16784792,-0.36414918,-0.16415188,-0.9363347,-0.3450748,-0.21850292,-0.18224971,-0.27569902,-0.0075977296,0.5624763
54,345,▁dit,0.6028503,1.1389043,0.46844536,0.8315448,0.77126455,4.195673,0.37808812,0.94097686,-0.11476922,0.48859042,0.14475784,-2.7298477
55,345,ador,0.40307933,0.4871096,0.36454302,0.5333352,0.28836474,1.8340719,0.64427805,0.564479,-0.16527721,0.205853,-0.036173187,-0.9816231
56,345,▁socialista,-1.7070215,-1.8282567,-1.0286882,-1.2937317,-0.99840105,-4.7403593,-0.67692184,-1.3329811,0.08993325,-1.0252728,0.077194214,2.8763146
57,345,▁no,-0.41067433,-0.34026757,-0.40737808,-0.58208287,-0.46651265,-1.2868557,-0.52481735,-0.5860042,-0.29107934,-0.43300444,0.96951544,0.92388254
58,345,▁país,1.1946352,1.0039955,0.6815695,1.1280743,0.9200603,3.9229753,0.8194191,0.96542525,0.83884096,0.6195825,-0.76371884,-3.1935792
59,345,▁pra,-0.39280307,-0.12134606,-0.09976249,-0.21973981,-0.12140024,-0.32720008,-0.041298423,-0.0066812616,-0.34207004,-0.13037615,-0.24530578,0.41555497
60,345,▁metade,0.8909832,0.49920687,0.37254775,0.29845262,0.14943121,1.3704247,0.40194833,0.5314432,-0.022849053,0.42038634,-0.5862332,-0.7630896
61,345,▁ser,-0.14716144,-0.13009095,-0.31989422,-0.1434571,-0.33975935,0.14975959,0.11699052,0.15389617,-0.74003005,0.040100165,-1.4621835,1.034399
62,345,▁fu,-0.3250572,0.038090486,-0.02389513,-0.22316971,-0.5768144,-0.12999828,0.25399002,0.028995104,-0.91482824,-0.24490023,0.19655254,0.70350367
63,345,zil,0.05899942,-0.0028815866,-0.10112414,-0.17051817,-0.24931447,-0.15015367,0.15133512,0.03264782,-0.53503925,-0.029348373,-0.120156854,0.57492924
64,345,ado,-0.03202956,-0.0407459,-0.08478137,-0.09128746,-0.1545904,-0.18890573,0.0071489345,-0.064844325,-0.18249586,-0.040019494,0.31055993,0.2238619
65,345,▁e,-0.08234955,-0.05211243,-0.035700038,-0.073451884,-0.066055715,-0.09214106,-0.12725815,-0.07505709,0.02631171,-0.057891715,0.07584488,0.000999894
66,345,▁fim,0.2520308,0.18969667,-0.12781695,-0.12288001,-0.036631495,0.32967815,-0.004976392,0.14263004,-0.36673757,0.203094,0.12115744,0.071781486
67,345,▁de,-0.27200773,-0.019874576,-0.3690462,-0.427176,-0.3920474,0.18446022,-0.33451718,-0.11348933,-0.923177,-0.08081426,-0.4028234,0.8733158
68,345,▁papo,0.56726885,0.06363553,0.13590725,0.17586891,-0.02268657,0.34156126,0.17384389,0.2395544,0.48136646,0.2797547,-0.4449759,-0.16916496
69,4970,▁que,0.049983904,0.3195631,-0.17677313,-0.032306187,0.08845148,0.093708776,0.39292416,0.09744304,-0.34430164,0.76850986,-1.4055821,1.2714658
70,4970,▁raiva,1.6135125,1.6774688,1.3759224,1.3439616,0.48001322,0.7123541,1.145647,1.2782518,0.57721066,1.7263387,0.27778584,-1.8504217
71,4970,▁de,0.36344272,0.318309,0.18793647,0.022643607,0.21165514,0.097068615,0.79892385,0.31729317,-0.18258746,0.5476912,-0.69008297,0.9938395
72,4970,▁ser,-0.45382097,-0.13762511,-0.62606734,-0.46281463,-0.06454762,0.34219652,-0.12116799,0.067502715,-0.8158629,0.08383617,-1.6896992,1.4021316
73,4970,▁pobre,0.51708615,0.6761397,0.47491956,0.47586915,0.86959857,-0.66069484,0.37861767,-0.08487077,0.2665875,0.5927006,1.2622342,0.112103045
74,4970,!,-1.1214986,-0.75708735,-2.2105572,-2.5603538,-2.8221316,-0.41953248,0.7055899,-0.51520526,-3.0427704,0.48388544,-5.349133,5.9734325
75,4970,▁pqp,0.36677307,0.68952036,0.35846123,0.8786534,0.7986498,-0.07588218,0.3577846,0.4124511,-0.19354662,1.1158679,-0.6111462,0.16944154
76,4970,!,-0.2993787,-0.3345996,-0.27088553,-0.24809262,-0.14028516,0.11427909,-0.3703925,-0.09413239,-0.025664259,-0.6709319,0.37870014,-0.4274417
77,5780,@USER,-0.01445936,-0.22626173,-0.26293766,0.12125883,-0.019575667,0.0143221505,0.0178362,-0.045520946,-0.1552296,-0.04678644,-0.25109953,0.18053865
78,5780,@USER,-0.00826709,-0.29402947,-0.11720372,0.20504214,-0.19965622,0.19348797,-0.046250667,-0.12242163,0.1839759,-0.013740206,-0.5078506,0.113913715
79,5780,▁disse,0.047600612,-0.17221782,-0.15100348,0.39918134,0.027456567,-0.22441335,-0.3255189,-0.014154367,0.55459225,0.23918387,0.9051804,-0.81034696
80,5780,▁tudo,2.2466197,3.775461,2.075499,2.7074761,2.2829742,0.90086704,1.36331,2.1115031,1.243406,1.7967987,0.094302006,-3.120525
81,5780,▁amigo,0.78087145,1.480426,-0.42472607,1.7593639,0.84869283,2.6807227,1.0179725,1.3545728,0.36802882,0.5897095,-2.5328417,-1.1561728
82,5780,▁,0.4107628,-0.6089356,0.23273118,1.0159891,0.63319004,-0.55350375,0.8572898,0.20192659,-0.4527969,-0.21663254,-2.2340686,0.41455996
83,5780,",",-0.07465821,-0.09110765,0.14669558,0.022493884,0.12721032,-0.11406411,0.117125034,-0.0053649396,-0.033771366,-0.06562227,-0.06513083,0.07349245
84,5780,os,0.28594375,0.02772446,0.49867332,0.8446611,0.15659834,0.3158252,0.11740087,0.12529951,0.04232902,0.15050218,-0.044615574,-0.2672558
85,5780,▁pobres,5.3819394,24.55732,7.123396,-4.268903,6.262864,3.2006752,4.425066,8.54619,3.2279534,7.8438935,1.1484259,-5.9040875
86,5780,▁da,1.2466586,3.7841568,0.7304586,0.10150632,0.3545943,0.7067908,1.1979206,1.856867,0.0756017,0.84163815,-2.1805515,0.10247582
87,5780,▁direta,-0.52758336,0.15918154,-1.0634923,0.14710978,-0.028920155,2.1144729,0.41872093,0.52892196,0.2898041,0.450438,0.924964,-1.1463264
88,5780,▁tinha,0.18614933,1.3225636,-0.13772632,-0.2402886,0.22233,0.73917913,0.556292,0.4890668,-0.39895946,0.67997307,0.051255707,-0.09000115
89,5780,▁q,-0.15259728,0.033159345,-0.29563528,-0.39437476,-0.13797009,-0.24555469,0.20969994,-0.10549627,0.07430292,0.0039871857,-0.07649836,0.7035011
90,5780,▁se,-0.018620461,0.51933503,-0.26878735,-0.2375572,0.008424759,0.62654924,0.1657766,0.21928139,-0.0070929527,0.20245694,-0.37941372,0.013057455
91,5780,▁la,-0.70593137,-0.25637755,-0.8734925,-0.068045475,-0.32705656,0.5657942,-0.18416369,-0.22601634,-0.99990535,-0.28743082,-0.41290426,0.911122
92,5780,scar,0.13259414,-0.051665306,-0.9163371,0.87895393,-0.04609762,0.48216167,-0.047486812,0.5243019,-0.3911385,-0.12392248,-1.0858502,0.30309892
93,5780,▁todos,-0.27887937,0.041488275,-0.47112808,0.14988671,-0.11112495,0.080616154,-0.38910997,0.15177576,-0.38442534,0.15519765,-0.411529,0.2087754
94,2383,▁e,-0.26927885,-1.1051347,-0.41946274,-0.44550967,-0.40864334,0.16596723,-0.045532733,-0.34425408,-0.23248047,-0.28194082,0.093448706,-0.02200181
95,2383,▁tem,0.74252963,2.667256,0.7855559,0.6084689,1.0971452,0.646253,0.5753406,1.0139871,0.61762464,0.88484204,0.061544288,-0.8164576
96,2383,▁pobre,-0.26314813,0.14650846,-0.56760454,-0.5322968,-0.01293242,3.236252,0.14730245,0.052461326,-1.2824067,-0.143386,-1.0995786,-1.3263569
97,2383,▁de,0.5827567,1.8542013,0.41857296,0.5222859,0.08982834,-0.11043454,0.22390206,0.4511776,0.23084933,0.5443425,-0.3187773,0.22992647
98,2383,▁direita,1.9933196,7.869837,1.870986,1.5985762,1.1577833,1.9319509,1.9529359,2.444385,0.55638015,2.1470711,1.3513352,-1.4758841
99,2383,▁imbecil,0.93166924,0.5574367,0.7637942,0.5316428,-0.13594055,1.8677644,1.0407915,0.4321859,0.20536396,0.413159,1.246953,-1.4500853
100,2383,▁que,-0.40204322,-0.68139076,-0.33770606,-0.20269994,-0.1289041,-0.6104226,-0.5001465,-0.44927305,-0.2161108,-0.33631375,-0.03149028,0.3537256
101,2383,▁ainda,0.14941674,0.73400056,0.053273585,0.21432245,-0.05218176,0.34867465,0.22689325,0.27745348,-0.2755479,0.16886742,-0.21398237,0.3864321
102,2383,▁defendi,0.98458964,2.7120116,0.788657,1.229413,0.47185424,2.1044812,0.9875196,1.1967783,-0.11792801,0.778368,-0.37821203,-1.4642727
103,2383,a,-0.31946936,-0.1675387,-0.564791,-0.56391346,-0.74672985,0.25030285,-0.22606802,-0.3168559,-1.0322986,-0.23397836,-0.18636224,0.3282976
104,2383,▁a,-0.03434035,-0.029607061,-0.06879902,-0.040716946,-0.049945123,0.31717238,-0.04223527,-0.045377098,-0.03647945,-0.03353309,0.010658549,-0.19852042
105,2383,▁man,-0.20808399,-0.40839535,-0.33217275,-0.26804447,-0.13078721,-0.0020858608,-0.20355237,-0.2558552,-0.45801783,-0.11483076,-0.09658779,0.22462629
106,2383,uten,-1.1038357,-0.9402087,-1.1544225,-1.3370153,-1.4182769,-1.7663327,-0.87159264,-1.0412458,-1.9374343,-0.9177581,0.28995937,2.3986382
107,2383,ção,0.020380087,0.416146,-0.13670936,-0.07710104,-0.22701502,0.5739441,0.038501907,0.04243606,-0.40777716,0.057762995,-0.14656034,-0.075109206
108,2383,▁da,-0.06129353,-0.35231417,-0.23912995,-0.1603603,-0.3064025,0.4228707,-0.0741586,-0.11834114,-0.39462358,-0.066666186,0.0023299484,-0.1561948
109,2383,▁política,0.26226914,-0.7518972,-0.024604455,0.31653634,-0.19447981,1.131038,0.26614136,0.110768706,-0.07073684,0.1250857,-0.23793732,-0.52102363
110,2383,▁de,0.2109953,0.072812244,0.13282306,0.28167787,0.2667905,0.29321727,0.10621972,0.14163944,0.19133613,0.1786296,0.23829803,-0.4179826
111,2383,▁preço,0.77407813,1.5372581,0.54474133,0.42276525,0.8219795,2.356627,0.48129606,0.88600516,0.43717209,0.64695036,-0.9734825,-1.6493201
112,2383,s,-0.111298755,-0.2163982,-0.11907764,-0.06687042,-0.07056586,0.28548628,-0.1083667,-0.11971224,-0.19715455,-0.085096434,-0.17107047,-0.08344405
113,2383,▁at,-0.07832268,-0.56951314,-0.2730066,-0.117866114,-0.22465754,0.12563226,-0.09734334,-0.17142165,-0.32117712,-0.09476097,-0.2802325,0.34324038
114,2383,re,0.03841042,-0.095996454,-0.24886863,-0.006619149,-0.26047522,0.18534194,-0.09447548,-0.15711725,-0.5509354,-0.01284183,-0.393583,0.623791
115,2383,lada,0.11106205,-0.0011440217,0.15329602,0.20581354,0.084811516,0.074260175,0.13828063,-0.050347123,-0.050825313,0.032682896,-0.05134756,0.22422889
116,2383,▁ao,-0.24028617,-0.3242658,-0.49134946,-0.34196055,-0.45952052,0.37130564,-0.15188797,-0.15699798,-0.86994654,-0.089464456,-0.2765751,0.6823157
117,2383,▁dólar,-0.015835881,-0.9517689,-0.37787038,0.10411769,-0.33274168,1.2595958,0.061601162,0.1655917,-0.51133084,0.07512608,-1.2144386,-0.15165849
118,2383,▁link,0.02012512,-0.3405976,-0.08278847,-0.11175163,0.04058466,0.7017752,0.27936387,0.0746924,-0.3451628,0.117044255,-0.7324339,-0.22236848
119,1366,▁Parabéns,-0.12339895,-0.14249381,-0.39475298,-0.13583586,-0.061406296,-0.12324498,-0.13003077,-0.1257872,-0.34691706,-0.13799319,0.07540521,0.30359372
120,1366,▁pra,0.123147205,0.20042121,0.5152571,0.16953829,0.079781026,0.22697991,0.22783269,0.21242002,0.28364632,0.20618524,-0.051227786,-0.22088692
121,1366,▁você,0.017916964,-0.05136396,-0.47893128,0.12895784,0.28309137,0.16072302,0.19857368,0.07805865,1.1678058,0.18434563,-0.2375826,-0.64768386
122,1366,",",-0.07748295,0.04351908,-0.118565656,0.06629327,0.14968376,0.16716781,0.074574836,0.072035104,0.30563688,0.07417855,0.038914964,-0.22159345
123,1366,▁mulher,0.10843551,-0.008186348,0.1888168,0.11485896,0.07312125,-0.017424751,0.23345992,0.08642404,0.92379487,0.14335126,-0.43109903,-0.32329673
124,1366,.,-0.09010148,-0.2811105,-0.18893173,-0.21167283,-0.16894984,-0.16404937,-0.0910469,-0.21819365,-0.04525803,-0.088837415,-0.46754798,0.13048673
125,1366,▁Parabéns,0.9741435,1.0213196,2.8985467,0.80113035,0.42585012,0.9464088,0.9022429,1.014754,0.9440352,0.7577033,-0.52677274,-0.57519865
126,1366,▁pra,-0.09311024,0.0846563,0.06870334,0.11735537,0.23618369,0.17750227,0.20914814,0.16633263,0.18927553,0.13616703,-0.16978446,-0.0752266
127,1366,▁você,0.001085287,0.027715646,-0.16004054,0.20225175,0.32144633,0.21827078,0.21329683,0.13647234,0.844744,0.18038255,-0.20529905,-0.49265385
128,1366,▁que,0.032921057,0.056437455,-0.013975324,0.058352835,0.025316402,0.13719338,0.10655508,0.09405371,0.29967427,0.1448057,-0.1713559,-0.15337387
129,1366,▁é,0.085211664,-0.058998793,-0.043025084,0.023228072,0.070382714,-0.0035913568,0.09231353,0.083306044,0.18487914,-0.04675238,-0.49054915,-0.21039027
130,1366,▁feia,1.0923319,1.3054165,3.8445067,0.82769096,0.07482082,0.8687705,1.0585084,1.1565027,0.4875586,0.8922409,-0.56482077,-0.63732934
131,1366,",",0.16806884,0.14654866,0.5141459,0.07832207,0.16045803,0.05614526,0.17183864,0.17294405,0.4179315,0.15146187,-0.26882344,-0.23379213
132,1366,▁gorda,2.6199903,2.7995563,7.5703964,2.1829734,2.018314,1.3472421,2.4243197,2.680344,4.074377,2.4073257,-0.9448193,-3.104697
133,1366,",",-0.052193075,-0.083654754,0.082645655,-0.07270898,-0.0023574773,-0.024154602,-0.08589211,-0.11062682,0.011666134,-0.005046623,-0.16946033,-0.06962001
134,1366,▁não,0.029550206,0.15904973,0.28655705,0.08232427,0.1259476,0.17672104,0.15238833,0.16400114,0.48993522,0.16961093,0.12646055,-0.41074288
135,1366,▁se,0.056536846,0.059579298,0.18525067,-0.05254453,-0.029387847,-0.062338255,0.025366157,0.027463278,0.09481806,0.07531285,-0.036942083,-0.19734234
136,1366,▁cuida,0.065603,0.11372122,0.12969595,0.09641418,0.16288225,-0.014297865,0.08976918,0.07546832,0.41120142,0.061364286,0.084565416,-0.19552147
137,1366,",",0.19338708,-0.36628136,-0.5588131,-0.63490146,-1.2430549,-0.590227,-0.53207564,-0.31393796,-1.154501,-0.4631649,-0.09889107,0.8735579
138,1366,▁coitada,0.3056315,0.34030128,0.75955516,0.19452038,-0.03640298,-0.032788374,0.1623953,0.1851036,-0.033928677,0.14585657,0.2342736,0.13163829
139,1366,.,-0.21450503,-0.18431357,-0.30630678,-0.21409406,-0.06341888,-0.1535717,-0.04744278,-0.28898433,-0.1626145,-0.09227952,-0.22145006,0.11835119
140,1366,▁Que,-0.24322447,-0.2696324,-0.6492185,-0.26785702,-0.19433933,-0.1801786,-0.2883409,-0.2704328,-0.318883,-0.24318834,0.12135701,0.2711714
141,1366,▁vão,-0.06422893,-0.06736227,-0.26618665,-0.043283716,0.045986764,0.13188751,0.0046536475,-0.012468843,0.17815861,-0.11155206,0.049754612,-0.043248106
142,1366,▁vai,-0.13867348,-0.20775138,-0.5104893,-0.14441098,-0.025047567,-0.049566336,-0.28410798,-0.19976524,-0.28319964,-0.22348687,0.21891282,0.13276523
143,1366,▁arranjar,0.5625644,0.7173351,1.4215593,0.624643,0.32165897,0.5907581,0.49664485,0.65645534,1.1986732,0.623008,0.1854979,-0.62007236
144,1366,...,-0.21478115,-0.16689286,-0.49448186,-0.1301276,-0.11145949,-0.06076453,-0.1434618,-0.120943904,-0.23482399,-0.1170146,-0.115888886,0.21146572
145,1140,▁A,0.13314389,0.097356506,0.3890571,0.17079648,0.034915164,0.22190396,0.13431676,0.15125391,0.49651682,0.03574694,0.011382908,-0.6263858
146,1140,▁CARA,0.5450866,0.32647318,1.4592358,0.40998426,0.6583096,0.33929086,0.42710316,0.3468734,2.431759,0.3417895,0.02992417,-1.6616108
147,1140,▁DA,0.055034526,0.008444756,0.34385943,-0.31540012,-0.0040522143,-0.083479315,0.12494967,-0.04417938,0.87315017,0.10445796,-1.2730898,0.27930754
148,1140,▁FEI,1.0760502,0.62100464,1.6273487,0.9499709,0.7875128,0.33229873,0.7516149,0.4946394,4.8704634,0.8384118,0.4788109,-3.089693
149,1140,A,0.010404073,0.02864748,-0.06384477,0.08545231,-0.058937043,0.065180406,-0.025324166,0.016838953,-0.15507525,-0.022672988,0.30456525,-0.14775144
150,1140,▁DA,0.19962345,0.115726426,0.5602141,0.2072039,0.18713854,0.2063172,0.10914865,0.15923403,0.9295205,0.068427585,0.13374077,-0.81506836
151,1140,▁VIVI,0.41004854,0.4351348,0.7763065,0.27321178,0.010830417,0.2018365,0.6170635,0.4624168,0.07211088,0.41284716,-0.9054816,0.47677428
152,1140,AN,0.59969306,0.4804616,0.62665325,0.48853683,0.2573754,0.5549003,0.74740505,0.55322814,1.5572245,0.57329583,-0.8174252,-0.6042843
153,1140,▁E,0.016895942,0.046922166,0.24123785,0.05500162,-0.078856245,0.10739745,0.0063657947,0.0036331061,0.13346711,-0.05527427,0.29083815,-0.4492712
154,1140,▁DA,0.045908634,-0.110288545,-0.44725376,-0.24820513,0.04646174,-0.36541677,0.22905028,0.17247167,-0.6261029,0.46193448,-2.151126,2.4925613
155,1140,▁GORD,1.1097806,1.0418842,3.0965362,0.69322705,0.7705443,0.3637594,1.1007378,0.8655667,2.0276904,0.97111756,-0.6097702,-0.7712281
156,1140,A,0.19978192,0.27783668,0.8244363,0.1655453,0.046134293,0.18283147,0.17019168,0.18479675,0.0112181455,0.1759468,-0.061102454,-0.11304258
157,1140,▁DA,0.03665314,0.02766855,0.048336044,0.020886868,0.051391378,0.05391393,0.093907245,0.066378444,0.0949883,0.082574695,-0.22089352,0.011905685
158,1140,▁ROBERT,0.17657268,0.027481511,0.5393825,-0.0516453,-0.034955576,-0.060548298,0.15563996,0.06734339,0.7752771,0.15990673,-0.71505004,-0.061601177
159,1140,A,0.012861773,0.037167493,0.14905435,0.0036425125,-0.034661286,-0.08915456,0.03968386,0.0036652833,-0.11377512,0.027241513,-0.0425258,0.19064778
